Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
143,UNUS SED LEO,LEO,"Feb 13, 2022",$5.91 ,$5.95 ,$5.82 ,$5.84 ,"$6,271,669 ","$5,566,788,542 "
144,UNUS SED LEO,LEO,"Feb 12, 2022",$6.16 ,$6.20 ,$5.73 ,$5.93 ,"$7,487,530 ","$5,653,255,901 "
145,UNUS SED LEO,LEO,"Feb 11, 2022",$6.15 ,$6.49 ,$5.98 ,$6.16 ,"$7,924,698 ","$5,873,140,871 "
146,UNUS SED LEO,LEO,"Feb 10, 2022",$6.83 ,$7.01 ,$6.11 ,$6.15 ,"$12,729,913 ","$5,864,405,455 "
147,UNUS SED LEO,LEO,"Feb 09, 2022",$7.50 ,$7.70 ,$6.69 ,$6.83 ,"$21,651,233 ","$6,513,100,675 "
148,UNUS SED LEO,LEO,"Feb 08, 2022",$4.84 ,$8.04 ,$4.82 ,$7.50 ,"$45,409,719 ","$7,155,578,286 "
149,UNUS SED LEO,LEO,"Feb 07, 2022",$5.10 ,$5.36 ,$4.82 ,$4.82 ,"$6,359,139 ","$4,602,368,261 "
150,UNUS SED LEO,LEO,"Feb 06, 2022",$4.81 ,$5.20 ,$4.52 ,$5.09 ,"$6,625,126 ","$4,860,340,125 "
151,UNUS SED LEO,LEO,"Feb 05, 2022",$5.19 ,$5.21 ,$4.78 ,$4.81 ,"$6,980,961 ","$4,590,948,111 "
152,UNUS SED LEO,LEO,"Feb 04, 2022",$4.12 ,$5.48 ,$4.10 ,$5.19 ,"$11,330,975 ","$4,949,954,352 "
153,UNUS SED LEO,LEO,"Feb 03, 2022",$4.12 ,$4.18 ,$3.96 ,$4.12 ,"$5,166,589 ","$3,931,664,695 "
154,UNUS SED LEO,LEO,"Feb 02, 2022",$4.25 ,$4.54 ,$3.98 ,$4.12 ,"$7,247,730 ","$3,934,166,420 "
155,UNUS SED LEO,LEO,"Feb 01, 2022",$3.71 ,$4.25 ,$3.69 ,$4.25 ,"$6,055,529 ","$4,055,302,490 "
156,UNUS SED LEO,LEO,"Jan 31, 2022",$3.55 ,$3.72 ,$3.37 ,$3.71 ,"$4,757,208 ","$3,535,284,877 "
157,UNUS SED LEO,LEO,"Jan 30, 2022",$3.47 ,$3.57 ,$3.46 ,$3.56 ,"$3,683,939 ","$3,392,177,626 "
158,UNUS SED LEO,LEO,"Jan 29, 2022",$3.45 ,$3.48 ,$3.36 ,$3.47 ,"$4,264,992 ","$3,307,391,773 "
159,UNUS SED LEO,LEO,"Jan 28, 2022",$3.48 ,$3.48 ,$3.39 ,$3.45 ,"$4,001,254 ","$3,286,939,993 "
160,UNUS SED LEO,LEO,"Jan 27, 2022",$3.57 ,$3.75 ,$3.44 ,$3.47 ,"$4,548,367 ","$3,306,039,053 "
161,UNUS SED LEO,LEO,"Jan 26, 2022",$3.51 ,$3.61 ,$3.39 ,$3.58 ,"$5,143,511 ","$3,410,577,112 "
162,UNUS SED LEO,LEO,"Jan 25, 2022",$3.54 ,$3.54 ,$3.35 ,$3.51 ,"$4,652,135 ","$3,344,887,300 "
163,UNUS SED LEO,LEO,"Jan 24, 2022",$3.55 ,$3.61 ,$3.47 ,$3.54 ,"$5,036,652 ","$3,376,127,787 "
164,UNUS SED LEO,LEO,"Jan 23, 2022",$3.59 ,$3.67 ,$3.54 ,$3.56 ,"$4,334,275 ","$3,393,541,795 "
165,UNUS SED LEO,LEO,"Jan 22, 2022",$3.53 ,$3.60 ,$3.37 ,$3.59 ,"$4,433,746 ","$3,421,754,340 "
166,UNUS SED LEO,LEO,"Jan 21, 2022",$3.71 ,$3.81 ,$3.52 ,$3.52 ,"$4,504,353 ","$3,358,264,444 "
167,UNUS SED LEO,LEO,"Jan 20, 2022",$3.66 ,$3.72 ,$3.65 ,$3.71 ,"$3,697,626 ","$3,536,926,820 "
168,UNUS SED LEO,LEO,"Jan 19, 2022",$3.68 ,$3.70 ,$3.47 ,$3.66 ,"$3,817,531 ","$3,491,310,501 "
169,UNUS SED LEO,LEO,"Jan 18, 2022",$3.77 ,$3.82 ,$3.66 ,$3.68 ,"$4,346,191 ","$3,509,332,559 "
170,UNUS SED LEO,LEO,"Jan 17, 2022",$3.79 ,$3.87 ,$3.74 ,$3.77 ,"$3,980,155 ","$3,597,674,251 "
171,UNUS SED LEO,LEO,"Jan 16, 2022",$3.77 ,$3.84 ,$3.74 ,$3.79 ,"$3,891,523 ","$3,613,504,064 "
172,UNUS SED LEO,LEO,"Jan 15, 2022",$3.78 ,$3.83 ,$3.76 ,$3.77 ,"$4,034,964 ","$3,595,703,309 "
173,UNUS SED LEO,LEO,"Jan 14, 2022",$3.80 ,$3.88 ,$3.76 ,$3.78 ,"$4,091,226 ","$3,601,846,777 "
174,UNUS SED LEO,LEO,"Jan 13, 2022",$3.85 ,$3.87 ,$3.80 ,$3.80 ,"$3,951,001 ","$3,629,399,761 "
175,UNUS SED LEO,LEO,"Jan 12, 2022",$3.73 ,$3.86 ,$3.73 ,$3.85 ,"$3,961,350 ","$3,672,022,121 "
176,UNUS SED LEO,LEO,"Jan 11, 2022",$3.74 ,$3.79 ,$3.72 ,$3.74 ,"$3,923,284 ","$3,563,390,460 "
177,UNUS SED LEO,LEO,"Jan 10, 2022",$3.75 ,$3.80 ,$3.71 ,$3.74 ,"$4,229,350 ","$3,569,089,928 "
178,UNUS SED LEO,LEO,"Jan 09, 2022",$3.75 ,$3.85 ,$3.75 ,$3.75 ,"$3,999,201 ","$3,580,147,584 "
179,UNUS SED LEO,LEO,"Jan 08, 2022",$3.56 ,$3.76 ,$3.56 ,$3.75 ,"$4,323,459 ","$3,579,313,080 "
180,UNUS SED LEO,LEO,"Jan 07, 2022",$3.77 ,$3.86 ,$3.55 ,$3.56 ,"$5,417,145 ","$3,399,663,052 "
181,UNUS SED LEO,LEO,"Jan 06, 2022",$3.80 ,$3.83 ,$3.75 ,$3.77 ,"$4,083,572 ","$3,594,451,439 "
