Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
167,Binance USD,BUSD,"Jan 20, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$315,551,099,744 ","$14,320,019,131 "
168,Binance USD,BUSD,"Jan 19, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,870,561,691 ","$14,339,322,278 "
169,Binance USD,BUSD,"Jan 18, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,907,773,170 ","$14,285,736,536 "
170,Binance USD,BUSD,"Jan 17, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,705,356,357 ","$14,316,790,556 "
171,Binance USD,BUSD,"Jan 16, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,172,063,295 ","$14,440,486,041 "
172,Binance USD,BUSD,"Jan 15, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,928,423,910 ","$14,433,936,815 "
173,Binance USD,BUSD,"Jan 14, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,371,361,697 ","$14,393,537,906 "
174,Binance USD,BUSD,"Jan 13, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,713,084,695 ","$14,250,742,264 "
175,Binance USD,BUSD,"Jan 12, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,543,435,607 ","$14,173,674,835 "
176,Binance USD,BUSD,"Jan 11, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,389,687,683 ","$14,026,183,945 "
177,Binance USD,BUSD,"Jan 10, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,766,195,216 ","$14,045,311,035 "
178,Binance USD,BUSD,"Jan 09, 2022",$1 ,$1.00 ,$1.00 ,$1.00 ,"$3,296,081,351 ","$14,035,630,997 "
179,Binance USD,BUSD,"Jan 08, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,057,500,460 ","$14,197,924,102 "
180,Binance USD,BUSD,"Jan 07, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,593,632,296 ","$14,247,626,150 "
181,Binance USD,BUSD,"Jan 06, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,007,802,150 ","$14,404,117,662 "
