Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
156,Shiba Inu,SHIB,"Jan 31, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$531,285,879 ","$11,764,748,944 "
157,Shiba Inu,SHIB,"Jan 30, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$488,342,024 ","$11,581,538,525 "
158,Shiba Inu,SHIB,"Jan 29, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$551,033,703 ","$11,869,150,548 "
159,Shiba Inu,SHIB,"Jan 28, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$538,455,794 ","$11,703,251,838 "
160,Shiba Inu,SHIB,"Jan 27, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$890,469,542 ","$11,683,051,726 "
161,Shiba Inu,SHIB,"Jan 26, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,155,008,423 ","$11,623,395,387 "
162,Shiba Inu,SHIB,"Jan 25, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,047,337,942 ","$11,567,450,308 "
163,Shiba Inu,SHIB,"Jan 24, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,924,476,636 ","$11,641,287,546 "
164,Shiba Inu,SHIB,"Jan 23, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,957,464,251 ","$12,325,072,655 "
165,Shiba Inu,SHIB,"Jan 22, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,140,529,993 ","$11,262,143,262 "
166,Shiba Inu,SHIB,"Jan 21, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,422,249,920 ","$12,204,919,395 "
167,Shiba Inu,SHIB,"Jan 20, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$380,410,746 ","$14,514,579,020 "
168,Shiba Inu,SHIB,"Jan 19, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$644,592,746 ","$15,012,072,817 "
169,Shiba Inu,SHIB,"Jan 18, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$817,784,966 ","$15,446,970,050 "
170,Shiba Inu,SHIB,"Jan 17, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$758,868,918 ","$15,822,970,157 "
171,Shiba Inu,SHIB,"Jan 16, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$613,620,998 ","$16,757,400,982 "
172,Shiba Inu,SHIB,"Jan 15, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$697,319,385 ","$16,956,487,945 "
173,Shiba Inu,SHIB,"Jan 14, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,538,750,911 ","$16,938,470,839 "
174,Shiba Inu,SHIB,"Jan 13, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,435,576,624 ","$16,273,870,573 "
175,Shiba Inu,SHIB,"Jan 12, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,541,810,685 ","$17,416,089,292 "
176,Shiba Inu,SHIB,"Jan 11, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$856,528,185 ","$15,207,333,361 "
177,Shiba Inu,SHIB,"Jan 10, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,044,022,667 ","$14,704,911,995 "
178,Shiba Inu,SHIB,"Jan 09, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$741,130,328 ","$15,553,511,774 "
179,Shiba Inu,SHIB,"Jan 08, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,081,101,278 ","$15,257,928,180 "
180,Shiba Inu,SHIB,"Jan 07, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,169,467,775 ","$15,931,057,953 "
181,Shiba Inu,SHIB,"Jan 06, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,172,523,092 ","$16,887,454,459 "
