Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
147,BNB,BNB,"Feb 09, 2022",$408.52 ,$427.39 ,$407.95 ,$422.47 ,"$1,601,745,132 ","$69,756,144,860 "
148,BNB,BNB,"Feb 08, 2022",$433.46 ,$444.29 ,$407.16 ,$408.78 ,"$2,247,004,672 ","$67,495,894,818 "
149,BNB,BNB,"Feb 07, 2022",$419.67 ,$438.64 ,$414.25 ,$433.23 ,"$1,755,674,427 ","$71,533,416,664 "
150,BNB,BNB,"Feb 06, 2022",$414.22 ,$421.11 ,$408.61 ,$419.55 ,"$1,427,593,921 ","$69,274,003,461 "
151,BNB,BNB,"Feb 05, 2022",$399.15 ,$430.35 ,$396.93 ,$414.20 ,"$2,039,010,962 ","$68,391,365,210 "
152,BNB,BNB,"Feb 04, 2022",$370.71 ,$399.22 ,$369.82 ,$399.03 ,"$1,711,084,752 ","$65,886,476,170 "
153,BNB,BNB,"Feb 03, 2022",$367.37 ,$370.88 ,$360.49 ,$370.88 ,"$1,202,744,039 ","$61,238,131,890 "
154,BNB,BNB,"Feb 02, 2022",$385.49 ,$386.11 ,$366.90 ,$367.47 ,"$1,290,849,744 ","$60,675,734,271 "
155,BNB,BNB,"Feb 01, 2022",$375.10 ,$387.77 ,$374.33 ,$385.46 ,"$1,392,647,608 ","$63,646,536,971 "
156,BNB,BNB,"Jan 31, 2022",$377.65 ,$384.98 ,$366.11 ,$375.28 ,"$1,386,778,184 ","$61,964,576,590 "
157,BNB,BNB,"Jan 30, 2022",$389.20 ,$389.25 ,$373.04 ,$377.61 ,"$1,289,330,238 ","$62,350,221,471 "
158,BNB,BNB,"Jan 29, 2022",$386.07 ,$396.77 ,$381.68 ,$389.13 ,"$1,330,610,935 ","$64,252,345,527 "
159,BNB,BNB,"Jan 28, 2022",$390.00 ,$393.38 ,$376.75 ,$386.08 ,"$1,592,850,476 ","$63,749,004,175 "
160,BNB,BNB,"Jan 27, 2022",$375.54 ,$391.80 ,$360.33 ,$390.09 ,"$1,952,844,398 ","$64,410,112,333 "
161,BNB,BNB,"Jan 26, 2022",$384.59 ,$400.15 ,$367.58 ,$375.76 ,"$2,226,973,227 ","$62,043,525,509 "
162,BNB,BNB,"Jan 25, 2022",$371.39 ,$387.18 ,$358.08 ,$384.62 ,"$2,325,661,159 ","$63,507,103,572 "
163,BNB,BNB,"Jan 24, 2022",$384.04 ,$384.04 ,$337.85 ,$371.37 ,"$3,210,871,602 ","$61,319,239,193 "
164,BNB,BNB,"Jan 23, 2022",$358.33 ,$388.59 ,$357.17 ,$383.93 ,"$2,786,834,863 ","$63,393,933,785 "
165,BNB,BNB,"Jan 22, 2022",$383.47 ,$388.91 ,$340.05 ,$358.10 ,"$4,226,932,408 ","$59,127,680,060 "
166,BNB,BNB,"Jan 21, 2022",$440.07 ,$444.18 ,$376.77 ,$383.07 ,"$3,647,221,590 ","$63,251,925,838 "
