Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
157,Cardano,ADA,"Jan 30, 2022",$1.06 ,$1.08 ,$1.03 ,$1.04 ,"$748,084,610 ","$34,824,144,096 "
158,Cardano,ADA,"Jan 29, 2022",$1.05 ,$1.08 ,$1.04 ,$1.06 ,"$913,122,499 ","$35,565,918,918 "
159,Cardano,ADA,"Jan 28, 2022",$1.04 ,$1.06 ,$1.01 ,$1.05 ,"$1,206,550,586 ","$35,265,091,282 "
160,Cardano,ADA,"Jan 27, 2022",$1.08 ,$1.08 ,$1.01 ,$1.04 ,"$1,519,972,359 ","$35,013,736,960 "
161,Cardano,ADA,"Jan 26, 2022",$1.04 ,$1.15 ,$1.03 ,$1.08 ,"$2,437,592,239 ","$36,205,391,032 "
162,Cardano,ADA,"Jan 25, 2022",$1.07 ,$1.07 ,$1.00 ,$1.04 ,"$1,766,326,155 ","$35,015,220,286 "
163,Cardano,ADA,"Jan 24, 2022",$1.12 ,$1.12 ,$0.96 ,$1.07 ,"$3,237,316,963 ","$35,787,820,754 "
164,Cardano,ADA,"Jan 23, 2022",$1.07 ,$1.16 ,$1.06 ,$1.12 ,"$2,362,627,205 ","$37,644,141,351 "
165,Cardano,ADA,"Jan 22, 2022",$1.12 ,$1.15 ,$0.93 ,$1.07 ,"$3,930,474,859 ","$35,777,545,097 "
166,Cardano,ADA,"Jan 21, 2022",$1.26 ,$1.28 ,$1.11 ,$1.12 ,"$3,009,627,794 ","$37,673,165,251 "
167,Cardano,ADA,"Jan 20, 2022",$1.34 ,$1.42 ,$1.26 ,$1.26 ,"$1,686,210,420 ","$42,195,174,138 "
168,Cardano,ADA,"Jan 19, 2022",$1.46 ,$1.53 ,$1.33 ,$1.34 ,"$3,304,139,176 ","$45,002,629,540 "
169,Cardano,ADA,"Jan 18, 2022",$1.60 ,$1.63 ,$1.42 ,$1.47 ,"$4,287,066,351 ","$49,134,518,163 "
170,Cardano,ADA,"Jan 17, 2022",$1.41 ,$1.59 ,$1.39 ,$1.59 ,"$5,285,117,130 ","$53,445,773,894 "
171,Cardano,ADA,"Jan 16, 2022",$1.30 ,$1.42 ,$1.29 ,$1.41 ,"$2,436,680,646 ","$47,180,439,513 "
172,Cardano,ADA,"Jan 15, 2022",$1.29 ,$1.32 ,$1.26 ,$1.30 ,"$967,735,764 ","$43,459,390,227 "
173,Cardano,ADA,"Jan 14, 2022",$1.23 ,$1.31 ,$1.23 ,$1.29 ,"$1,855,980,787 ","$43,280,635,762 "
174,Cardano,ADA,"Jan 13, 2022",$1.30 ,$1.35 ,$1.23 ,$1.23 ,"$2,022,506,483 ","$41,327,204,612 "
175,Cardano,ADA,"Jan 12, 2022",$1.19 ,$1.31 ,$1.19 ,$1.30 ,"$1,651,269,250 ","$43,719,232,103 "
176,Cardano,ADA,"Jan 11, 2022",$1.13 ,$1.19 ,$1.13 ,$1.19 ,"$1,089,929,557 ","$39,716,965,882 "
177,Cardano,ADA,"Jan 10, 2022",$1.17 ,$1.18 ,$1.08 ,$1.13 ,"$1,481,621,292 ","$37,804,751,044 "
178,Cardano,ADA,"Jan 09, 2022",$1.19 ,$1.20 ,$1.15 ,$1.17 ,"$1,088,569,809 ","$39,340,035,970 "
179,Cardano,ADA,"Jan 08, 2022",$1.21 ,$1.25 ,$1.14 ,$1.19 ,"$1,499,054,949 ","$39,781,014,813 "
180,Cardano,ADA,"Jan 07, 2022",$1.28 ,$1.28 ,$1.19 ,$1.21 ,"$1,751,707,653 ","$40,586,227,606 "
181,Cardano,ADA,"Jan 06, 2022",$1.24 ,$1.29 ,$1.19 ,$1.28 ,"$1,559,075,484 ","$42,872,127,591 "
