Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
113,Dai,DAI,"Mar 15, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$254,726,965 ","$9,809,190,117 "
114,Dai,DAI,"Mar 14, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$253,031,902 ","$9,832,611,480 "
115,Dai,DAI,"Mar 13, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$213,792,119 ","$9,825,260,224 "
116,Dai,DAI,"Mar 12, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$164,118,832 ","$9,844,796,941 "
117,Dai,DAI,"Mar 11, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$274,468,040 ","$9,826,662,403 "
118,Dai,DAI,"Mar 10, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$308,786,474 ","$9,803,531,178 "
119,Dai,DAI,"Mar 09, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$354,527,424 ","$9,811,153,612 "
120,Dai,DAI,"Mar 08, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$405,679,813 ","$9,777,687,412 "
121,Dai,DAI,"Mar 07, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$325,045,354 ","$9,893,273,423 "
122,Dai,DAI,"Mar 06, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$245,003,900 ","$9,715,780,722 "
123,Dai,DAI,"Mar 05, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$215,266,906 ","$9,712,813,715 "
124,Dai,DAI,"Mar 04, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$492,135,641 ","$9,725,373,677 "
125,Dai,DAI,"Mar 03, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$262,044,068 ","$9,650,326,208 "
126,Dai,DAI,"Mar 02, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$360,146,547 ","$9,637,466,347 "
127,Dai,DAI,"Mar 01, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$310,792,892 ","$9,699,365,114 "
128,Dai,DAI,"Feb 28, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$320,023,358 ","$9,687,274,207 "
129,Dai,DAI,"Feb 27, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$297,392,424 ","$9,650,827,926 "
130,Dai,DAI,"Feb 26, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$205,336,506 ","$9,659,728,725 "
131,Dai,DAI,"Feb 25, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$330,433,421 ","$9,670,567,963 "
132,Dai,DAI,"Feb 24, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$646,259,155 ","$9,885,095,532 "
133,Dai,DAI,"Feb 23, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$334,297,814 ","$10,072,492,019 "
134,Dai,DAI,"Feb 22, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$358,833,503 ","$10,099,648,611 "
135,Dai,DAI,"Feb 21, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$414,712,522 ","$10,155,953,509 "
136,Dai,DAI,"Feb 20, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$272,269,069 ","$10,181,659,739 "
137,Dai,DAI,"Feb 19, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$228,115,096 ","$10,203,791,470 "
138,Dai,DAI,"Feb 18, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$324,032,810 ","$10,184,581,563 "
139,Dai,DAI,"Feb 17, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$362,312,016 ","$10,213,715,784 "
140,Dai,DAI,"Feb 16, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$297,282,124 ","$10,296,291,595 "
141,Dai,DAI,"Feb 15, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$343,475,775 ","$10,376,305,259 "
142,Dai,DAI,"Feb 14, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$244,726,133 ","$10,235,548,002 "
143,Dai,DAI,"Feb 13, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$181,115,043 ","$10,248,068,652 "
144,Dai,DAI,"Feb 12, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$283,322,887 ","$10,253,604,989 "
145,Dai,DAI,"Feb 11, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$460,902,599 ","$10,255,882,276 "
146,Dai,DAI,"Feb 10, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$463,814,426 ","$10,224,507,719 "
147,Dai,DAI,"Feb 09, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$319,686,505 ","$10,178,391,439 "
148,Dai,DAI,"Feb 08, 2022",$1 ,$1.00 ,$1.00 ,$1.00 ,"$438,450,428 ","$10,079,582,914 "
149,Dai,DAI,"Feb 07, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$399,544,172 ","$9,904,753,719 "
150,Dai,DAI,"Feb 06, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$220,317,986 ","$9,769,608,818 "
151,Dai,DAI,"Feb 05, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$362,682,891 ","$9,740,722,469 "
152,Dai,DAI,"Feb 04, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$344,473,090 ","$9,647,409,784 "
153,Dai,DAI,"Feb 03, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$242,035,999 ","$9,613,310,907 "
154,Dai,DAI,"Feb 02, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$255,058,310 ","$9,648,178,414 "
155,Dai,DAI,"Feb 01, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$326,302,883 ","$9,627,763,706 "
156,Dai,DAI,"Jan 31, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$275,013,830 ","$9,596,144,801 "
157,Dai,DAI,"Jan 30, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$247,227,537 ","$9,630,594,039 "
158,Dai,DAI,"Jan 29, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$370,944,328 ","$9,621,821,425 "
159,Dai,DAI,"Jan 28, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$515,009,030 ","$9,582,821,062 "
160,Dai,DAI,"Jan 27, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$670,508,135 ","$9,644,948,471 "
161,Dai,DAI,"Jan 26, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$639,636,624 ","$9,823,641,362 "
162,Dai,DAI,"Jan 25, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$446,117,860 ","$9,726,134,352 "
163,Dai,DAI,"Jan 24, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$685,793,214 ","$9,764,770,499 "
164,Dai,DAI,"Jan 23, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$404,965,759 ","$9,619,016,838 "
165,Dai,DAI,"Jan 22, 2022",$1.00 ,$1.00 ,$1.00 ,$1 ,"$984,517,239 ","$9,612,306,561 "
166,Dai,DAI,"Jan 21, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$925,128,860 ","$9,594,506,415 "
167,Dai,DAI,"Jan 20, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$463,356,217 ","$9,758,623,589 "
168,Dai,DAI,"Jan 19, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$451,758,676 ","$9,752,375,770 "
169,Dai,DAI,"Jan 18, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$512,219,720 ","$9,693,059,987 "
170,Dai,DAI,"Jan 17, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$640,642,937 ","$9,681,263,898 "
171,Dai,DAI,"Jan 16, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$384,353,707 ","$9,615,230,808 "
172,Dai,DAI,"Jan 15, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$339,498,191 ","$9,527,675,651 "
173,Dai,DAI,"Jan 14, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$361,537,640 ","$9,507,809,668 "
174,Dai,DAI,"Jan 13, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$468,175,817 ","$9,465,129,191 "
175,Dai,DAI,"Jan 12, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$410,906,024 ","$9,433,017,929 "
176,Dai,DAI,"Jan 11, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$469,385,653 ","$9,363,869,361 "
177,Dai,DAI,"Jan 10, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$691,978,522 ","$9,346,525,813 "
178,Dai,DAI,"Jan 09, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$329,184,018 ","$9,284,006,049 "
179,Dai,DAI,"Jan 08, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$526,473,838 ","$9,353,210,120 "
180,Dai,DAI,"Jan 07, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$640,830,173 ","$9,330,220,619 "
181,Dai,DAI,"Jan 06, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$558,399,863 ","$9,309,433,458 "
